FORMULARIO,CODIGO_ACCIDENTE,FECHA,CODIGO_VICTIMA,CODIGO_VEHICULO,TIPO_ACTOR,ESTADO,GENERO,EDAD,GRAVEDAD,CLASE_SINIESTRO,DIRECCION,LONGITUD,LATITUD,CODIGO_LOCALIDAD,TOTAL_HERIDOS,TOTAL_MUERTOS,MOD_VEHICULO,CLASE_VEHICULO,SERVICIO_VEHICULO,CODIGO_CAUSA
A001340347,10547598,22/08/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,27.0,2,1,CL 64  S- KR 22 B  02,-74.146748017,4.56698830900001,19,2.0,,2020.0,10.0,3.0,114
A001386959,10557794,08/12/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,25.0,2,1,KR 10 B  E- CL 20  S 02,-74.082242251,4.56896806899999,4,1.0,,2013.0,2.0,2.0,112
A001395192,10565963,15/03/22,2,3.0,CONDUCTOR,ILESO,MASCULINO,36.0,2,1,CL 44 BIS A S- KR 68 B  02,-74.144,4.596,6,1.0,,2021.0,1.0,3.0,98
A001183729,10523677,15/10/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,57.0,2,1,CL 17-KR 86 02,0.0,0.0,9,1.0,0.0,2016.0,5.0,3.0,121
A001239507,10532674,06/02/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,18.0,2,1,CL 53 S- KR 19 A 02,-74.13125389,4.568584972,6,3.0,,2017.0,10.0,3.0,112
A001452003,10572309,31/05/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,18.0,2,1,CL 140 A  - KR 112 B  02,-74.103,4.745,11,3.0,,2015.0,10.0,3.0,112
A001347245,10554106,02/11/21,2,1.0,ACOMPANANTE,HERIDO,FEMENINO,26.0,2,1,CL 80  - KR 107 A  02,-74.116669132,4.71569849500003,10,3.0,,2019.0,10.0,3.0,116
A001342447,10549662,13/09/21,1,2.0,CICLISTA,HERIDO,MASCULINO,30.0,2,1,CL 23  - KR 68 B  02,-74.110966455,4.651221029,9,2.0,,,13.0,0.0,112
A001388817,10560650,12/01/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,34.0,1,1,CL 42 B  - KR 82 S  02,-74.167239661,4.62804687599998,8,2.0,1.0,2015.0,10.0,3.0,132
A001302464,10543831,05/07/21,2,2.0,ACOMPANANTE,HERIDO,MASCULINO,27.0,2,1,KR 7  - CL 1 D  6,-74.08108997,4.58804523100002,3,2.0,,2018.0,10.0,1.0,127
A001513680,10580485,13/09/22,2,3.0,CONDUCTOR,ILESO,FEMENINO,46.0,2,1,AU NORTE - CL 235   02,-74.036,4.814,11,1.0,,2016.0,6.0,3.0,121
A001513489,10580152,06/09/22,1,2.0,CICLISTA,HERIDO,MASCULINO,32.0,2,1,CL 22  - KR 83   02,-74.1291168112,4.66472401987,9,1.0,,,13.0,0.0,122
A001181918,10521984,05/10/20,0,2.0,CONDUCTOR,ILESO,MASCULINO,37.0,2,3,CL 78-KR 9A S 02,0.0,0.0,5,4.0,0.0,2014.0,1.0,2.0,112
A001515085,10581811,29/09/22,0,1.0,CONDUCTOR,HERIDO,FEMENINO,41.0,2,1,CL 82  - KR 102   02,-74.111,4.714,10,3.0,,2019.0,5.0,3.0,157
A001239755,10532375,04/02/21,1,,PEATON,HERIDO,FEMENINO,28.0,2,2,CL 48 R S- KR 2 A 21,-74.105758186,4.54851858299998,18,1.0,,,,,112
A001454506,10574335,22/06/22,0,1.0,CONDUCTOR,HERIDO,MASCULINO,41.0,2,1,KR 74  - CL 42 G  02,-74.161,4.608,8,2.0,,2011.0,1.0,3.0,101
A001232110,10528903,12/12/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,24.0,1,1,AV AVENIDA CIUDAD DE CALI-CL 73B S 02,0.0,0.0,7,2.0,1.0,2016.0,10.0,3.0,157
A001234622,10528193,04/11/20,0,1.0,CONDUCTOR,ILESO,SIN INFORMACION,,1,2,CL 61-KR 22 S 02,0.0,0.0,19,0.0,1.0,,,,0
A001395389,10566369,22/03/22,1,2.0,CICLISTA,HERIDO,MASCULINO,47.0,2,1,CL 17  - KR 86   02,-74.136,4.659,9,1.0,,,13.0,0.0,157
A001184786,10525628,31/10/20,1,2.0,PASAJERO,HERIDO,FEMENINO,23.0,2,1,CL 63-KR 17 02,0.0,0.0,12,2.0,0.0,2013.0,10.0,3.0,142
A001456328,10577063,26/07/22,0,1.0,CICLISTA,HERIDO,FEMENINO,23.0,2,1,KR 80  - DG 35 B  S 02,-74.156,4.629,8,1.0,,,13.0,0.0,103
A001514412,10581134,18/09/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,25.0,2,1,KR 13  - CL 25   02,-74.072,4.612,3,4.0,,2020.0,10.0,1.0,122
A001302185,10543453,01/07/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,72.0,2,1,KR 79  - CL 42 F  S 02,-74.163370604,4.61857105199999,8,2.0,,1987.0,4.0,3.0,122
A001388823,10559233,22/12/21,1,2.0,CONDUCTOR,ILESO,MASCULINO,50.0,2,1,KR 87  - CL 57  S 02,-74.187897487,4.62645299600001,7,1.0,,2012.0,5.0,2.0,112
A001452481,10572779,04/06/22,1,2.0,CONDUCTOR,ILESO,MASCULINO,36.0,2,1,TV 35  - CL 30  S 02,-74.116884585,4.59475898599999,16,2.0,,2014.0,2.0,2.0,139
A001347704,10554495,06/11/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,30.0,2,1,CL 9  - AV AVENIDA CIUDAD DE CALI  02,-74.147,4.649,8,1.0,,2018.0,5.0,2.0,142
A001451933,10571605,22/05/22,2,2.0,ACOMPANANTE,HERIDO,FEMENINO,26.0,2,1,TV 56  - CL 75  S 02,-74.167,4.575,19,3.0,,2014.0,10.0,3.0,127
A001184663,10526026,05/11/20,1,2.0,PASAJERO,HERIDO,FEMENINO,46.0,2,4,KR 5-CL 12 02,0.0,0.0,17,2.0,0.0,2014.0,10.0,3.0,112
A001348569,10556656,25/11/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,26.0,2,1,KR 19  - CL 146   02,-74.045362047,4.72846967999999,1,2.0,,2016.0,10.0,3.0,142
A001300300,10541569,08/06/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,31.0,2,1,KR 2  E- CL 30 B  S 02,-74.091275275,4.561931265,4,8.0,,2017.0,1.0,2.0,157
A001342836,10550627,27/09/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,26.0,2,1,KR 24  - CL 41 B  S 02,-74.123326701,4.57991504099999,18,2.0,,2021.0,10.0,3.0,122
A001297896,10538547,22/04/21,0,1.0,MOTOCICLISTA,ILESO,MASCULINO,32.0,2,1,KR 1 A - CL 3 A 02,-74.074182917,4.58883587299999,3,1.0,,2015.0,10.0,3.0,104
A001342186,10549411,10/09/21,0,1.0,CICLISTA,HERIDO,MASCULINO,58.0,2,1,KR 63  - CL 4 C  02,-74.119669523,4.62421261899999,16,1.0,,,13.0,0.0,157
A001301517,10542890,23/06/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,33.0,2,1,KR 17  - CL 56   02,-74.068658573,4.64407281799998,13,3.0,,2021.0,10.0,3.0,112
A001303514,10540382,22/05/21,2,1.0,ACOMPANANTE,HERIDO,MASCULINO,19.0,1,2,KR 30  - CL 48   30,-74.079508013,4.63859772700005,13,2.0,1.0,2019.0,10.0,3.0,404
A001455632,10576243,15/07/22,1,1.0,PASAJERO,HERIDO,MASCULINO,52.0,2,3,TV 130  - CL 85 A  02,-74.084,4.725,11,2.0,,2000.0,17.0,3.0,157
A001339490,10546748,11/08/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,19.0,1,2,KR 10  - CL 27  S 02,-74.0978331649999,4.57194152400007,4,1.0,1.0,2016.0,1.0,3.0,410
A001451431,10571242,17/05/22,1,2.0,CONDUCTOR,HERIDO,MASCULINO,39.0,2,1,CL 57 R  S- KR 70 C  02,-74.162,4.596,7,2.0,,2013.0,5.0,2.0,137
A001239932,10532719,06/02/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,20.0,2,1,KR 17 - CL 19 S 02,-74.101685757,4.58372662400001,15,2.0,,2020.0,10.0,3.0,112
A001456594,10576537,20/07/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,67.0,1,1,AV AVENIDA BOYACA - CL 7 F  02,-74.137,4.636,8,1.0,1.0,2012.0,10.0,3.0,106
A001301364,10542282,08/06/21,3,1.0,ACOMPANANTE,HERIDO,FEMENINO,24.0,2,1,AV AVENIDA CARACAS - CL 22   02,-74.075145693,4.61061072200005,3,4.0,,2014.0,5.0,3.0,157
A001183837,10523901,17/10/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,31.0,2,2,KR 45-CL 192 02,0.0,0.0,1,2.0,0.0,2014.0,10.0,3.0,411
A001342149,10549149,08/09/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,22.0,1,2,KR 78 B  - CL 35 A  S 02,-74.149324362,4.62354831600004,8,1.0,1.0,2020.0,10.0,3.0,157
A001232535,10526651,13/11/20,0,1.0,CONDUCTOR,ILESO,FEMENINO,52.0,2,2,AV AVENIDA BOYACA-CL 6B 02,0.0,0.0,8,2.0,0.0,2016.0,5.0,3.0,409
A001300904,10542006,11/06/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,66.0,2,2,KR 71 D  - CL 56 D  S 02,-74.166392645,4.60145299200002,7,1.0,,2006.0,1.0,3.0,157
A001345192,10552922,20/10/21,0,1.0,CONDUCTOR,ILESO,FEMENINO,35.0,2,1,CL 78  - KR 28   02,-74.066388607,4.66972904099998,12,1.0,,1996.0,1.0,3.0,112
A001451890,10572731,05/06/22,2,2.0,ACOMPANANTE,HERIDO,FEMENINO,29.0,2,1,AV AVENIDA CARACAS - CL 13 A  S 02,-74.096,4.585,15,2.0,,2017.0,1.0,3.0,157
A001388789,10559249,23/12/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,24.0,1,1,AV AVENIDA BOYACA - CL 52 A  S 02,-74.1449483649999,4.58787378100004,6,3.0,1.0,2014.0,10.0,3.0,157
A001344228,10551919,10/10/21,1,,PEATON,HERIDO,MASCULINO,6.0,2,2,KR 17 F  - CL 76  S 02,-74.139271233,4.541335043,19,1.0,,,,,157
A001240984,10533772,20/02/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,37.0,2,1,KR 100 - CL 54 S 02,-74.190159013,4.64229011899999,7,8.0,,2017.0,1.0,2.0,112
A001391651,10561927,06/02/22,3,1.0,ACOMPANANTE,MUERTO,MASCULINO,34.0,1,3,KR 70  - CL 62  S 02,-74.1605453179999,4.59092692600007,19,,2.0,2016.0,10.0,3.0,157
A001302511,10544072,07/07/21,1,2.0,CICLISTA,HERIDO,MASCULINO,25.0,2,1,KR 50  - CL 3   02,-74.114129883,4.61582695800001,16,1.0,,,13.0,0.0,132
A001183718,10522515,08/10/20,0,2.0,MOTOCICLISTA,HERIDO,MASCULINO,64.0,2,1,KR 7A-CL 13 S 02,0.0,0.0,4,1.0,0.0,2014.0,10.0,3.0,157
A001237362,10530995,19/01/21,1,2.0,CICLISTA,HERIDO,MASCULINO,21.0,2,1,KR 123 - CL 130 C 02,-74.107030385,4.73600110199999,11,3.0,,,13.0,0.0,104
A001345459,10553209,23/10/21,0,1.0,CICLISTA,MUERTO,MASCULINO,68.0,1,1,KR 21  - CL 7   02,-74.09076189,4.60284851000006,14,,1.0,,13.0,0.0,157
A001455304,10575344,05/07/22,1,2.0,MOTOCICLISTA,HERIDO,FEMENINO,23.0,2,1,KR 43  - CL 12 B  02,-74.103,4.623,16,1.0,,2021.0,10.0,3.0,122
A001456128,10576839,25/07/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,33.0,1,1,CL 17  - KR 82   02,-74.135,4.658,9,1.0,1.0,2021.0,10.0,3.0,157
A001393894,10564639,01/03/22,1,,PEATON,HERIDO,MASCULINO,17.0,2,2,CL 100  - KR 49   02,-74.061,4.688,12,1.0,,,,,157
A001395096,10565702,15/03/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,49.0,2,1,KR 30  - CL 63   02,-74.078,4.652,13,2.0,,2012.0,10.0,3.0,102
A001388623,10559602,26/12/21,1,2.0,CONDUCTOR,,,,2,1,CL 62  S- KR 87   02,-74.189607059,4.62113928000002,7,1.0,,,0.0,0.0,122
A001389101,10559573,25/12/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,59.0,2,1,KR 94  - CL 24 C  02,-74.12494729,4.67567633900001,9,1.0,,2013.0,1.0,3.0,112
A001341912,10549046,08/09/21,2,2.0,ACOMPANANTE,HERIDO,FEMENINO,20.0,1,1,KR 88 C C - CL 69  S 50,-74.196066477,4.62424424200003,8,2.0,1.0,1995.0,7.0,3.0,116
A001390445,10560627,13/01/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,59.0,2,2,KR 82  - CL 53 B  02,-74.177220991,4.621295425,8,1.0,,2007.0,4.0,2.0,157
A001392146,10562448,10/02/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,55.0,1,2,CL 187  - KR 19 A  02,-74.040409516,4.76430188700004,1,,1.0,2010.0,5.0,2.0,114
A001298446,10538636,24/04/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,29.0,2,1,KR 60 - CL 127 B 02,-74.078129081895,4.71482861342801,11,4.0,,1981.0,5.0,3.0,202
A001339618,10546938,13/08/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,69.0,2,1,CL 51  - KR 28 BIS  62,-74.0779560404261,4.64039719879646,13,3.0,,2016.0,5.0,2.0,122
A001233652,10528094,30/11/20,0,1.0,MOTOCICLISTA,ILESO,MASCULINO,46.0,2,3,AV AVENIDA CIUDAD DE CALI-CL 11B 02,0.0,0.0,8,1.0,0.0,2008.0,10.0,3.0,157
A001300166,10541412,06/06/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,19.0,2,1,KR 7  - CL 106   02,-74.035781045,4.685525955,1,1.0,,2003.0,6.0,3.0,121
A001388096,10558642,16/12/21,18,1.0,PASAJERO,MUERTO,MASCULINO,50.0,1,1,KR 77 C  - CL 59  S 02,-74.181936299,4.59186743300006,19,28.0,2.0,2021.0,2.0,2.0,157
A001184952,10525180,26/10/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,57.0,2,1,CL 9-KR 53F 02,0.0,0.0,16,1.0,0.0,2016.0,5.0,2.0,157
A001388797,10559141,21/12/21,1,1.0,ACOMPANANTE,HERIDO,FEMENINO,26.0,2,2,KR 86  - CL 42 A  S 02,-74.167945285,4.63000972600003,8,2.0,,2011.0,10.0,3.0,409
A001301441,10542616,19/06/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,28.0,2,1,KR 24  - CL 6   73,-74.092677345,4.60379946699999,14,2.0,,2017.0,10.0,3.0,157
A001235699,10533544,22/12/20,0,1.0,MOTOCICLISTA,MUERTO,MASCULINO,32.0,1,1,TV 78 H - CL 41 C S 48,-74.158403989,4.61618405600007,8,,1.0,2021.0,10.0,3.0,98
A001347882,10554698,08/11/21,1,2.0,CONDUCTOR,,,,2,1,CL 83 A  S- KR 94   02,-74.216,4.625,7,1.0,,,0.0,0.0,157
A001234727,10528445,07/12/20,0,2.0,MOTOCICLISTA,HERIDO,MASCULINO,41.0,2,1,CL 97-KR 62 02,0.0,0.0,12,1.0,0.0,2021.0,10.0,3.0,112
A001184748,10525079,26/10/20,0,2.0,CICLISTA,MUERTO,MASCULINO,57.0,1,1,KR 7-CL 173 02,0.0,0.0,1,1.0,1.0,,13.0,,157
A001513173,10580185,05/09/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,71.0,2,1,KR 11  - CL 76   02,-74.0561778601,4.66097943258,2,1.0,,2016.0,1.0,2.0,157
A001343914,10551513,06/10/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,22.0,2,1,AV AVENIDA PRIMERO DE MAYO - CL 49  S 02,-74.167,4.614,8,3.0,,2021.0,10.0,3.0,122
A001347433,10555264,14/11/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,56.0,2,1,CL 24  - KR 116   02,-74.145868906,4.6904801,9,1.0,,2011.0,1.0,2.0,104
A001511541,10577735,07/08/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,35.0,1,1,CL 13  - KR 39   02,-74.099,4.621,16,1.0,1.0,2007.0,1.0,3.0,157
A001341308,10549207,10/09/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,32.0,1,2,CL 110  S- KR 5 A  E 45,-74.106475647,4.48710060100007,5,,1.0,2015.0,8.0,2.0,112
A001512977,10580376,10/09/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,49.0,2,3,KR 6  E- CL 88 B  02,-74.11,4.505,5,2.0,,2022.0,10.0,3.0,304
A001447434,10571616,21/05/22,1,,PEATON,HERIDO,MASCULINO,6.0,2,2,KR 14 C BIS - CL 138 C  02,-74.109,4.512,5,2.0,,,,,139
A001451457,10571781,21/05/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,24.0,2,1,AU SUR - TV 73 I  02,-74.171,4.596,7,4.0,,2016.0,10.0,3.0,139
A001348502,10555851,19/11/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,24.0,2,1,CL 29 A  S- KR 26 A  02,-74.113530854,4.58604432800001,18,2.0,,2014.0,10.0,3.0,157
A001392387,10562972,12/02/22,1,2.0,CICLISTA,HERIDO,MASCULINO,25.0,2,1,AV AVENIDA CARACAS - CL 60   02,-74.065,4.647,2,3.0,,,13.0,0.0,157
A001233955,10528796,13/12/20,0,1.0,MOTOCICLISTA,MUERTO,MASCULINO,48.0,1,1,CL 3-KR 11A 43,0.0,0.0,3,0.0,1.0,2008.0,10.0,3.0,121
A001302558,10544134,09/07/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,38.0,1,3,AV AVENIDA BOYACA - CL 37  S 02,-74.140407436,4.61415170500004,8,,1.0,2014.0,9.0,2.0,157
A001513137,10580684,14/09/22,0,1.0,CONDUCTOR,HERIDO,MASCULINO,60.0,1,2,KR 13 A  - CL 32 G  S 02,-74.113,4.573,18,1.0,1.0,2012.0,5.0,2.0,143
A001450957,10571022,16/05/22,2,1.0,ACOMPANANTE,HERIDO,MASCULINO,27.0,1,1,AC 13  - KR 111 A  02,-74.154,4.678,9,1.0,1.0,2022.0,10.0,3.0,157
A001299152,10540284,20/05/21,1,,PEATON,MUERTO,MASCULINO,59.0,1,2,CL 77  S- KR 14 P  02,-74.1152509629999,4.51128500300007,5,1.0,1.0,,,,127
A001390268,10562007,15/01/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,28.0,1,1,KR 91  - CL 132   02,-74.087110797,4.73066761000007,11,,1.0,2017.0,1.0,2.0,157
A001237678,10534898,06/03/21,1,2.0,CONDUCTOR,HERIDO,MASCULINO,20.0,2,1,AV AVENIDA CARACAS - CL 34 S 02,-74.115862983,4.57631432699998,18,2.0,,2020.0,1.0,3.0,121
A001511871,10578800,19/08/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,24.0,2,1,KR 79 H  - CL 41 B  S 02,-74.162,4.623,8,1.0,,2008.0,10.0,3.0,122
A001450836,10572937,05/06/22,6,,PEATON,HERIDO,MASCULINO,48.0,2,2,AV AVENIDA BOYACA - CL 84  S 02,-74.122,4.511,5,4.0,,,,,157
A001348742,10556756,27/11/21,0,1.0,CONDUCTOR,ILESO,FEMENINO,24.0,2,1,CL 128 B B - KR 60   4,-74.074141663,4.71802668599997,1,2.0,,2019.0,1.0,3.0,105
A001386035,10556609,26/11/21,0,1.0,MOTOCICLISTA,HERIDO,FEMENINO,31.0,2,3,KR 72  - CL 55   30,-74.104900911,4.67298538900002,10,1.0,,2014.0,10.0,1.0,304
A001233176,10526626,15/11/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,32.0,1,1,CL 6-KR 21 02,0.0,0.0,14,0.0,1.0,2012.0,1.0,3.0,116
A001343993,10551302,01/10/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,58.0,2,1,CL 63 A  - KR 20   02,-74.069930289,4.65175910800002,12,2.0,,2019.0,10.0,3.0,112
A001305811,10546810,11/08/21,1,2.0,CICLISTA,HERIDO,FEMENINO,23.0,2,1,AV AVENIDA BOYACA - CL 127 B  02,-74.078507076,4.71247588799997,11,2.0,,,13.0,0.0,142
A001347123,10554231,04/11/21,1,1.0,ACOMPANANTE,HERIDO,FEMENINO,40.0,2,1,CL 6  - KR 78   02,-74.145034722,4.630746794,8,2.0,,2021.0,10.0,3.0,157
A001339364,10546667,10/08/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,28.0,1,1,KR 51  - CL 59  S 02,-74.153558306,4.58118239300006,6,,1.0,2012.0,8.0,2.0,98
A001389821,10560583,12/01/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,32.0,1,4,AV AVENIDA CIUDAD DE CALI - CL 42 B  S 02,-74.169243092,4.62917753000005,8,,1.0,2016.0,7.0,2.0,506
A001510745,10579027,22/08/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,35.0,2,1,CL 19  - KR 10   02,-74.074,4.607,3,1.0,,2022.0,10.0,3.0,103
A001390222,10560541,11/01/22,2,,PEATON,HERIDO,MASCULINO,26.0,2,2,CL 66  S- KR 78   02,-74.187413248,4.60041987699998,7,3.0,,,,,133
A001303948,10541568,07/06/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,28.0,2,1,TV 22  - CL 69 B  S 02,-74.148406309,4.55010012499997,19,2.0,,2017.0,10.0,1.0,112
A001512730,10579303,25/08/22,0,1.0,MOTOCICLISTA,ILESO,MASCULINO,24.0,1,2,CL 71  S- TV 14 L  02,-74.12040249934,4.52089693706,5,,1.0,2022.0,10.0,3.0,157
A001349107,10557716,07/12/21,1,2.0,CICLISTA,HERIDO,MASCULINO,25.0,2,1,CL 80  - KR 55 A  13,-74.072173231,4.676708529,12,1.0,,,13.0,0.0,98
A001303195,10540205,19/05/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,56.0,1,1,CL 17  - KR 137 A  02,-74.1706500399999,4.69577867100003,9,1.0,1.0,2015.0,9.0,2.0,157
A001345196,10552760,16/10/21,2,,PEATON,HERIDO,FEMENINO,51.0,1,2,KR 50  - CL 94 C  02,-74.062945745,4.68357982900005,12,2.0,1.0,,,,157
A001299935,10539768,13/05/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,63.0,2,1,CL 51  S- KR 10 A  02,-74.122879212,4.55882168900007,18,1.0,,1977.0,5.0,3.0,98
A001512924,10579945,01/09/22,1,2.0,CICLISTA,HERIDO,MASCULINO,57.0,2,1,AC 80  - KR 65   02,-74.084,4.675,12,2.0,,,13.0,0.0,103
A001447782,10567773,08/04/22,1,2.0,CICLISTA,MUERTO,MASCULINO,32.0,1,1,KR 9  - CL 147   02,-74.032,4.725,1,,1.0,,13.0,0.0,157
A001389842,10560299,05/01/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,62.0,2,1,KR 45  - CL 145   02,-74.050843381,4.727626375,1,1.0,,2020.0,10.0,3.0,121
A001183736,10522874,09/10/20,0,1.0,CICLISTA,HERIDO,MASCULINO,54.0,2,1,CL 56F-KR 94A S 02,0.0,0.0,7,1.0,0.0,,13.0,,157
A001448835,10568515,20/04/22,2,1.0,ACOMPANANTE,HERIDO,MASCULINO,56.0,1,1,CL 17  - KR 78   02,-74.131,4.654,9,2.0,1.0,2014.0,10.0,3.0,157
A001454976,10575051,01/07/22,0,1.0,MOTOCICLISTA,ILESO,FEMENINO,46.0,2,2,KR 71 D  - CL 12 A  02,-74.129,4.643,8,1.0,,2023.0,10.0,3.0,157
A001240104,10532638,07/02/21,1,2.0,CICLISTA,MUERTO,MASCULINO,67.0,1,1,AV AVENIDA BOYACA - CL 127  02,-74.07998004,4.70991059000005,11,,1.0,,13.0,0.0,103
A001393479,10565220,08/03/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,25.0,2,1,KR 68  - CL 63   02,-74.093,4.666,12,2.0,,2020.0,10.0,3.0,103
A001237620,10535615,15/03/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,44.0,2,1,KR 87 C - CL 61 S 02,-74.189635557,4.62289700000002,7,1.0,,2010.0,2.0,2.0,157
A001343699,10550776,28/09/21,1,2.0,CICLISTA,HERIDO,MASCULINO,20.0,2,1,CL 30  S- KR 26 B  02,-74.114233087,4.58680161400002,18,1.0,,,13.0,0.0,112
A001394889,10566315,20/03/22,3,1.0,ACOMPANANTE,HERIDO,MASCULINO,58.0,2,1,KR 42  - CL 65 B  02,-74.133,4.705,10,4.0,,1992.0,1.0,3.0,157
A001296566,10536858,25/03/21,3,4.0,MOTOCICLISTA,ILESO,MASCULINO,56.0,2,1,KR 17 - CL 50  02,-74.069890361,4.63807921400002,13,3.0,,2016.0,10.0,3.0,116
A001455717,10576648,20/07/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,28.0,2,2,KR 12 D  - CL 14  S 02,-74.096,4.585,15,1.0,,2015.0,5.0,2.0,103
A001446721,10566624,25/03/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,45.0,2,1,CL 74 BIS - KR 86   02,-74.104,4.698,10,1.0,,2013.0,1.0,2.0,112
A001299915,10539810,14/05/21,1,2.0,CICLISTA,MUERTO,FEMENINO,49.0,1,1,CL 45 A A S- KR 50 A  91,-74.12974494,4.59375067300005,16,,1.0,,13.0,0.0,121
A001236028,10529958,27/12/20,1,,PEATON,MUERTO,MASCULINO,20.0,1,2,AV AVENIDA BOYACA-AV AVENIDA PRIMERO DE MAYO 02,0.0,0.0,8,0.0,1.0,,,,0
A001512313,10579956,03/09/22,3,1.0,ACOMPANANTE,HERIDO,FEMENINO,17.0,2,2,KR 14  - CL 132  S 02,-74.122,4.478,5,5.0,,2005.0,1.0,3.0,157
A001232098,10526556,11/11/20,0,1.0,CICLISTA,HERIDO,MASCULINO,18.0,2,1,CL 13-KR 17 69,0.0,0.0,14,1.0,0.0,,13.0,,0
A001233961,10527230,23/11/20,0,2.0,CONDUCTOR,ILESO,MASCULINO,41.0,2,1,KR 19G-CL 65 S 02,0.0,0.0,19,1.0,0.0,1996.0,1.0,3.0,112
A001387195,10557773,07/12/21,1,2.0,CONDUCTOR,ILESO,MASCULINO,27.0,2,1,CL 63  - KR 77 A  02,-74.109820229,4.679584433,10,1.0,,2021.0,2.0,2.0,121
A001388265,10559023,18/12/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,31.0,2,1,AV AVENIDA CARACAS - CL 49  S 02,-74.125866713,4.568533497,6,1.0,,2021.0,10.0,3.0,103
A001232917,10526676,15/11/20,1,,PEATON,HERIDO,MASCULINO,65.0,2,2,DG 62-KR 20C S 02,0.0,0.0,19,2.0,0.0,,,,406
A001342405,10549905,15/09/21,1,,PEATON,HERIDO,FEMENINO,45.0,2,2,AV AVENIDA CIUDAD DE CALI - KR 64 G BIS  02,-74.11210837,4.68645850000007,10,1.0,,,,,157
A001388093,10558610,16/12/21,0,1.0,MOTOCICLISTA,HERIDO,FEMENINO,22.0,2,1,KR 95  - CL 69 A  02,-74.115195809,4.69651100300001,10,2.0,,2021.0,10.0,3.0,112
A001297794,10538990,29/04/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,26.0,2,1,AV AVENIDA CARACAS - CL 56 S 02,-74.121,4.544,5,8.0,,2021.0,2.0,2.0,122
A001234084,10528200,04/12/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,72.0,2,1,CL 74-KR 13A SE 05,0.0,0.0,4,1.0,0.0,2007.0,1.0,3.0,127
